trial,test,frontEndOnly_rew,frontEndOnly_potent,frontEndOnly_percDead,distrOnly_rew,distrOnly_potent,distrOnly_percDead,twoStep_rew,twoStep_potent,twoStep_percDead,full_hybrid_rew,full_hybrid_potent,full_hybrid_percDead
33,0,1,1,0,0.65,0.65,0,0.877777777777778,0.877777777777778,0,0.911111111111111,0.911111111111111,0
34,0,0.899371069,0.955974842767296,0.166666666666667,0.654088050314465,0.654088050314465,0,0.723270440251572,0.723270440251572,0,0.748427672955975,0.748427672955975,0
35,0,0.581818181818182,0.581818181818182,0,0.557575757575758,0.557575757575758,0,0.515151515151515,0.515151515151515,0,0.581818181818182,0.581818181818182,0
36,0,1,1,0,0.880281690140845,0.880281690140845,0,0.809859154929578,0.809859154929578,0,0.859154929577465,0.859154929577465,0
37,0,0.833333333333333,0.94,0.333333333333333,0.666666666666667,0.713333333333333,0.166666666666667,0.713333333333333,0.713333333333333,0,0.753333333333333,0.753333333333333,0
38,0,0.826388888888889,0.826388888888889,0,0.541666666666667,0.541666666666667,0,0.631944444444444,0.631944444444444,0,0.618055555555556,0.798611111111111,0.333333333333333
39,0,1,1,0,0.793333333333333,0.82,0.166666666666667,0.893333333333333,0.893333333333333,0,0.853333333333333,0.9,0.166666666666667
40,0,0.801470588235294,1,0.333333333333333,0.654411764705882,0.654411764705882,0.166666666666667,0.830882352941177,0.830882352941177,0,0.875,0.875,0
41,0,0.934306569343066,0.934306569343066,0,0.766423357664234,0.766423357664234,0,0.781021898,0.781021898,0,0.576642335766423,0.678832116788321,0.5
42,0,0.415094339622642,0.779874214,0.666666666666667,0.578616352201258,0.578616352201258,0,0.49685534591195,0.572327044025157,0.166666666666667,0.50314465408805,0.616352201257862,0.166666666666667
43,0,1,1,0,0.68,0.68,0,0.76,0.76,0,0.846666666666667,0.893333333333333,0.166666666666667
44,0,0.635761589403974,0.993377483443709,0.333333333333333,0.728476821192053,0.728476821192053,0,0.794701986754967,0.794701986754967,0,0.887417218543046,0.887417218543046,0
45,0,0.746666666666667,0.773333333333333,0.166666666666667,0.533333333333333,0.6,0.166666666666667,0.686666666666667,0.686666666666667,0,0.653333333333333,0.653333333333333,0.166666666666667
46,0,0.758169934640523,1,0.333333333333333,0.673202614,0.856209150326797,0.166666666666667,0.882352941176471,0.882352941176471,0,0.673202614,0.869281046,0.166666666666667
47,0,0.773333333333333,0.793333333333333,0.166666666666667,0.646666666666667,0.646666666666667,0,0.666666666666667,0.666666666666667,0.166666666666667,0.706666666666667,0.706666666666667,0
48,0,0.894736842105263,0.953947368421053,0.166666666666667,0.565789473684211,0.565789473684211,0,0.552631578947369,0.552631578947369,0,0.848684210526316,0.848684210526316,0
49,0,1,1,0,0.896774194,0.896774194,0,0.903225806451613,0.903225806451613,0,0.825806451612903,0.825806451612903,0
50,0,0.614864864864865,0.858108108108108,0.5,0.527027027,0.527027027,0,0.527027027,0.527027027,0,0.702702702702703,0.702702702702703,0
51,0,0.760736196319019,0.914110429447853,0.166666666666667,0.668711656441718,0.668711656441718,0,0.699386503067485,0.699386503067485,0,0.625766871165644,0.625766871165644,0
52,0,1,1,0,0.813953488,0.813953488,0,0.686046512,0.796511627906977,0.166666666666667,0.808139534883721,0.808139534883721,0
53,0,0.917808219178082,0.979452054794521,0.333333333333333,0.527397260273973,0.60958904109589,0.166666666666667,0.842465753424658,0.842465753424658,0,0.849315068493151,0.849315068493151,0
54,0,1,1,0,0.769230769230769,0.769230769230769,0,0.783216783216783,0.972027972,0.166666666666667,0.825174825174825,0.825174825174825,0
55,0,0.942857142857143,0.942857142857143,0,0.621428571428571,0.621428571428571,0,0.807142857142857,0.807142857142857,0,0.814285714285714,0.814285714285714,0
56,0,0.681564245810056,0.949720670391062,0.5,0.692737430167598,0.692737430167598,0,0.709497206703911,0.709497206703911,0,0.793296089385475,0.793296089385475,0
57,0,0.904109589041096,0.904109589041096,0,0.678082192,0.678082192,0,0.828767123287671,0.828767123287671,0,0.616438356164384,0.616438356164384,0
58,0,1,1,0,0.607142857142857,0.607142857142857,0,0.93452380952381,0.93452380952381,0,0.642857142857143,0.904761904761905,0.333333333333333
59,0,0.837837837837838,0.952702702702703,0.333333333333333,0.648648648648649,0.648648648648649,0,0.628378378378378,0.628378378378378,0,0.756756756756757,0.756756756756757,0
