trial,test,frontEndOnly_rew,frontEndOnly_potent,frontEndOnly_percDead,distrOnly_rew,distrOnly_potent,distrOnly_percDead,twoStep_rew,twoStep_potent,twoStep_percDead,full_hybrid_rew,full_hybrid_potent,full_hybrid_percDead
20,0,0.420689655172414,0.613793103448276,0.5,0.751724137931034,0.786206896551724,0.166666666666667,0.813793103448276,0.83448275862069,0.166666666666667,0.475862068965517,0.731034482758621,0.5
21,0,0.509677419354839,0.612903225806452,0.666666666666667,0.27741935483871,0.496774193548387,0.666666666666667,0.490322580645161,0.496774193548387,0.5,0.451612903225806,0.561290322580645,0.5
22,0,0,0.503448275862069,1,0.524137931034483,0.524137931034483,0.166666666666667,0.248275862068966,0.76551724137931,0.666666666666667,0.696551724137931,0.710344827586207,0.333333333333333
23,0,0.164285714285714,0.685714285714286,0.833333333333333,0.25,0.714285714285714,0.833333333333333,0.657142857142857,0.957142857142857,0.666666666666667,0.65,0.857142857142857,0.5
24,0,0.325,0.88125,0.833333333333333,0.40625,0.5125,0.666666666666667,0.51875,0.8375,0.5,0.2125,0.71875,0.833333333333333
25,0,0.272108843537415,0.863945578231293,0.5,0.421768707482993,0.591836734693878,0.666666666666667,0.591836734693878,0.727891156462585,0.5,0.36734693877551,0.585034013605442,0.666666666666667
26,0,0.4375,0.671875,0.666666666666667,0.5625,0.5625,0.333333333333333,0.625,0.640625,0.333333333333333,0.4453125,0.6796875,0.666666666666667
27,0,0.198581560283688,0.794326241134752,0.666666666666667,0.546099290780142,0.602836879432624,0.5,0.418439716312057,0.574468085106383,0.5,0.943262411347518,0.957446808510638,0.166666666666667
28,0,0.374045801526718,0.725190839694657,0.5,0.374045801526718,0.526717557251908,0.666666666666667,0.511450381679389,0.709923664122137,0.666666666666667,0.526717557251908,0.770992366412214,0.333333333333333
29,0,0,0.510948905109489,1,0.569343065693431,0.613138686131387,0.333333333333333,0.554744525547445,0.715328467153285,0.333333333333333,0.693430656934307,0.693430656934307,0.333333333333333
